revenue,gender,age,engaged_last_30,lifecycle, days_since_last_order ,previous_order_amount,3rd_party_stores
1715.99,,,,C,10.58,3139.03,0
588.97,,,,C,12.74,5406.935,10
26.99,1,99,0,C,4.35,1772.94,1
719.97,1,36,0,C,19.55,719.8,0
97,1,79,0,C,11.42,1886.99,0
759.98,,,,C,23.23,2199.484,0
1406.98,1,43,0,A,0.77,611.97,0
135.94,,,,C,15.61,2008.694,7
8.99,1,54,0,A,0.81,1223.84,0
87.26,1,56,0,C,11.74,1049.44,2
149.99,,,,C,22.68,570.53,1
119.99,,,,C,12.26,2060.92,10
787.52,,,,B,2.74,821.925,0
29.99,,,,C,0.87,499.39,10
228.88,1,56,0,C,7.84,558.07,0
129.99,,,,C,10.81,800.39,10
329.94,1,51,0,A,0.48,11597.9,0
49.98,1,69,0,B,2.65,800.787,0
787.98,1,50,0,C,9.23,621.99,3
119.99,,,,A,0.55,782.925,0
998,,,,C,13.42,642.99,4
120.56,,,,A,0.45,5673.015,0
82.77,1,61,1,B,1.16,2022.234,0
1368.53,1,51,1,A,0.71,1839.474,0
284.98,1,41,0,B,4.29,2087.4,0
66,1,49,0,C,17,4580.794,10
1454.25,1,50,0,A,0.42,4716.284,0
139.99,1,74,0,A,0.26,5393.259,0
378,,,,C,6.65,2821.73,0
199.99,1,78,0,C,2.58,2594.97,1
208.99,1,57,0,C,10.74,1250.96,0
119.99,1,87,0,B,0.97,4455.96,0
977.96,1,55,0,C,11.71,2627.93,0
1007,1,66,0,B,2,1250.99,0
112.97,,,,C,12.13,835.587,10
200.02,1,46,0,A,0.61,3444.161,0
379.99,1,96,0,A,0.68,2118.654,0
49.98,,,,C,9.45,1411.951,4
52.98,1,87,0,C,9.13,0,0
175.98,1,79,0,C,9.1,1057.98,0
229.98,1,55,0,C,20.1,4252.261,0
271.23,,,,C,18.39,1261.587,0
144.576,,,,C,5.16,4626.605,0
146.97,,,,C,5.55,415.98,0
38.94,1,92,0,C,13.39,542.98,0
499.99,1,54,0,C,16.26,1958.96,10
436.39,,,,B,1.13,388.99,0
804.45,1,64,0,C,2.16,7590.05,0
85.49,1,80,0,A,0.32,3158.801,0
200.94,1,89,0,B,1.61,3657.158,0
819.74,1,76,0,C,2.58,3872.052,1
1099.97,1,55,0,C,9.19,8781.601,0
14.99,,,,C,0.29,350.99,10
15.99,,,,C,7.23,1334.437,2
988.57,,,,C,9.9,1625.66,0
548.97,,,,A,0.61,558.9,0
950.49,,,,B,3.42,2483.84,0
119.99,,,,C,10.29,6.99,1
345.97,1,77,0,C,6.23,1098.76,10
54.97,,,,C,10.42,1557.594,4
228,,,,C,11.13,1046.99,0
85.49,1,55,0,A,0.74,2166.98,0
73.96,1,53,0,C,12.45,4300.861,0
328,1,64,0,B,1.16,1685.652,0
20.99,1,92,0,C,17.23,949.97,2
35.99,1,49,0,B,3.06,2355.552,0
43.98,1,35,0,C,5.1,0,2
140.35,1,76,0,C,3.35,1596.4,1
99.95,1,60,0,C,3.71,4288.554,1
59.99,,,,C,6.45,409.64,1
195.94,1,60,0,C,12.61,580.98,3
488.97,1,42,0,C,10.1,1562.094,4
806.97,,,,C,17.03,977.577,10
911.76,1,57,0,C,14.58,6.99,10
189.97,,,,B,1.45,2585.011,0
43.99,,,,C,12.9,1912.772,0
39.08,1,43,0,A,0.65,952.042,0
29.99,,,,B,1.23,631.61,0
755.27,,,,C,6,5247.848,0
577.96,1,52,1,C,7.9,944.621,10
175.99,1,80,0,B,2.35,10016.086,0
229,1,48,0,C,19.39,621.99,8
229.98,,,,C,10.13,519.99,0
71.18,1,64,0,C,7.03,1279.442,3
17.99,1,51,0,C,20.52,0,10
239,1,60,0,B,3.81,3706.68,0
119.99,1,53,1,C,6.29,1238.837,2
73.16,,,,A,0.58,0,0
890.59,,,,A,0.97,727.98,0
687.97,,,,C,21.77,1524.99,0
239,,,,C,4.68,488.01,0
228.6,,,,B,3.35,3051.67,0
94.99,,,,A,0.71,6081.767,0
109.56,1,51,0,C,13.13,1879.334,7
120,1,46,1,C,6.06,5670.94,2
820.04,,,,B,2.35,5071.42,0
1947.99,,,,B,1.32,3395.511,0
199.99,1,43,0,A,0.77,2961.12,0
749.99,1,56,0,C,23.19,1778.484,10
257.99,1,34,0,A,0.19,844.87,0
189.99,1,52,0,A,0.9,3573.677,0
59.99,,,,C,10.48,0.01,10
979.99,,,,C,18.26,1835.81,3
1088.784,,,,C,9.65,1919.94,0
31.98,1,59,0,B,1.9,20.75,0
71.18,1,84,0,C,3.65,1620.519,10
70.96,1,72,0,C,11.58,1689.856,3
73.16,1,58,0,C,7.35,539.577,1
973.71,,,,C,12.13,1377.61,10
427.99,1,48,0,C,15.81,7270.985,0
130.97,1,60,0,A,0.94,1042.48,0
239,,,,C,7.45,1405.26,10
15.99,1,89,0,C,13.52,0,10
52.98,1,63,0,C,5.29,399.96,2
542.39,1,49,0,B,2.55,4257.564,0
718.75,,,,C,11.13,641.96,0
349.59,1,53,0,C,8.94,5152.064,4
81.24,1,56,0,B,4.71,923.24,0
109.99,,,,C,17.45,1390.98,0
244.96,,,,C,2.35,0,10
31.99,,,,C,21.23,0,0
31.99,1,65,0,C,7.06,905.537,10
27.99,1,69,0,A,0.42,0,0
37.98,1,62,0,C,11.19,1007.97,0
315.98,1,75,0,C,8.87,1293.53,5
66.98,1,42,0,C,7.81,402.98,0
35.99,,,,C,5.16,1316.981,1
140,1,71,0,C,10.16,0,4
477.99,1,69,0,C,6.42,2350.547,2
129,,,,B,1.71,1353.252,0
99.99,1,,0,C,15.45,0,10
239,1,83,0,C,11.48,6.99,10
1733.18,1,79,0,A,0.45,1253.478,0
28.99,,,,C,15,3721.642,0
19.99,1,53,0,A,0.19,1383.997,0
49.99,,,,C,3.74,1348.99,10
140,1,87,0,C,10.97,7867.183,0
488,1,88,0,C,6.61,3400.82,2
44.99,1,44,0,A,0.71,11597.9,0
116.32,1,62,0,B,1.32,4537.084,0
69.99,1,60,0,C,5.87,4577.567,2
152.97,1,59,0,C,0.68,5553.417,1
584.99,,,,C,9.81,3103.98,0
400.73,,,,C,8.45,4953.11,0
747.81,,,,A,0.13,618.14,0
239,1,68,0,C,7.42,1171.997,1
747.01,,,,C,2.9,1956.944,10
1153.94,,,,C,23.16,3998.947,2
39.99,1,68,0,B,1.94,1670.432,0
611.96,,,,C,5.26,11597.9,0
212.28,1,65,0,C,0.19,1098,10
629.98,,,,A,0.35,959.544,0
20.99,1,61,0,C,1.45,487.71,10
2066.91,0,41,0,B,2.65,11597.9,0
924.01,1,64,0,C,6.23,4714,2
89,,,,B,1.48,1637.98,0
179,,,,C,19.65,381.15,10
199.99,,,,C,8.68,2325.237,0
34.99,1,66,0,B,1.32,2371.513,0
39.99,,,,B,1.35,85.98,0
55.99,,,,C,10.61,1512.99,4
98.97,,,,C,4.29,840.577,1
439.18,,,,A,0.23,880.42,0
115.6,,,,B,1.61,1576.367,0
140,1,51,0,C,11.13,1133.99,10
299.99,,,,A,0.52,680.99,0
76.98,,,,C,15.13,1564.16,10
285.98,1,32,0,C,19.77,3122.751,8
588.79,1,60,0,C,4.61,1130.992,1
1443.95,,,,C,6.06,1729.48,0
4364.85,1,47,0,C,12,5035.707,0
61.18,1,65,0,C,4.13,1978.974,1
139.99,,,,B,4.03,3871.155,0
83.97,,,,A,0.23,986.255,0
699.95,1,58,0,A,0.23,2037.514,0
172.79,1,31,0,B,1.23,3107.71,0
239,1,71,0,C,21.61,0,10
208.93,1,51,0,C,14.26,1651.4,0
789.88,1,84,0,C,9.26,3010.674,0
165.98,1,68,0,C,3.52,5.9,1
167.17,,,,C,8.23,770.17,0
212.447,,,,B,5,1106.27,0
54.99,1,74,0,B,1.77,0,0
606.27,1,68,0,C,16.87,1824.01,1
239,1,55,0,C,14.74,741.95,5
998,0,49,0,C,23.71,549.99,0
119.95,,,,B,3.16,1441.2,0
58.97,0,69,0,C,6.26,867.98,0
1399,,,,C,9.26,0,10
61.98,,,,C,2.74,4039.307,1
68.97,1,52,0,C,0.45,953.49,1
67.96,1,53,0,A,1,4186.194,0
388.97,,,,C,6.35,928.55,10
99.99,,,,C,14.97,0,0
101.67,1,44,0,C,8.29,3293.382,0
1815.94,,,,C,20.9,648.98,10
66.98,,,,C,3.97,3668.028,0
239,,,,B,3.45,3148.681,0
53.97,,,,C,2.61,978.38,0
179,1,50,0,A,0.58,1099.14,0
888.97,1,53,0,B,1.65,3733.98,0
278.97,1,40,0,C,17.74,702.99,2
239,1,75,0,C,22.74,5068.936,0
139.99,1,42,0,A,0.48,4278.84,0
171.98,1,65,0,B,3.1,499.01,0
2306.92,1,69,0,B,1.13,3020.314,0
199.99,1,72,0,B,3.06,3098.55,0
139.98,1,69,0,C,6.84,2470.161,3
61.98,1,60,0,B,1.77,1749.93,0
299.4,1,62,0,C,10.77,6244.549,1
140,,,,C,9.1,842.12,4
499.99,,,,C,23.19,4989.206,1
137.93,1,81,0,C,3.81,353.94,1
265.92,1,69,0,C,4.48,5530.491,1
199.99,,,,C,6.13,0,10
736.96,,,,B,1.52,1165.99,0
79.99,,,,C,9.32,905.99,1
87.26,1,74,0,C,1.13,308.98,5
141.98,,,,C,16.23,486.99,0
36.98,,,,C,14.35,2333.064,5
151.99,1,48,0,B,1.68,11.8,0
15.99,,,,C,5.77,1726.99,0
75.96,1,75,0,C,5.1,1179.464,0
588.97,1,39,1,C,20.13,1194.99,0
529.99,,,,C,23.32,2697.97,10
209.02,1,80,0,B,2.1,4290.84,0
140,1,73,0,C,11.1,1476.67,0
57.97,1,82,0,C,5.42,1026.022,2
23.99,1,41,0,C,4.45,786.86,1
318.99,,,,C,12.65,1341.569,5
164.95,1,53,0,C,7.52,4277.597,0
139.98,,,,C,3.84,650.15,1
89.99,1,59,0,C,14.03,4661.54,6
205.99,1,51,0,C,10.19,11597.9,3
387.97,,,,C,19,2341.957,1
36.98,1,60,0,C,5.32,410.95,2
289.98,1,50,0,A,0.45,1321,0
99.92,,,,C,2.26,19.98,0
115.95,,,,C,16.77,892.03,10
563.96,,,,C,5.19,1145.98,1
1354.97,1,62,0,C,8.68,11597.9,0
155.16,1,62,1,C,10.58,1430.16,0
84.99,1,70,0,B,1.06,3340.25,0
212.34,,,,B,1.84,1361.202,0
1266.97,1,58,0,C,2.55,5285.412,1
130.93,,,,C,8.61,3244.234,1
699.99,1,33,0,C,10.1,1076.157,4
101.96,1,70,0,C,7.42,1446.36,0
399.99,,,,B,1.29,990.97,0
239,1,54,0,C,17.9,962.99,4
499.95,1,59,0,B,1.55,4524.988,0
309,1,,0,B,4.13,871.99,0
519.99,1,50,0,C,9,1457.97,0
39.98,1,65,0,C,5.68,1151.945,0
258,1,79,0,B,4.48,4625.657,0
39.98,1,54,0,A,0.65,2110.297,0
199.8,,,,C,23.19,529.98,1
16.99,0,33,0,C,8,2486.096,0
227.98,1,44,0,C,5.71,5116.171,0
177.6,1,87,0,C,8.29,1064.177,0
61.18,1,31,0,B,4.48,260.97,0
101.67,1,47,0,C,8.55,0,10
608.99,1,58,0,C,13.1,499.99,0
150.16,1,35,0,C,2.71,2195.457,10
35.98,1,61,0,C,7.97,496.925,0
239,,,,C,11.55,1060.5,0
66.98,,,,C,9.29,3151.557,0
368.95,1,84,0,C,14.03,5267.11,0
203.66,1,83,0,C,23.71,3561.934,3
39.98,1,90,0,C,3.84,1913.53,10
31.98,1,71,0,C,6.42,59.99,10
592.98,1,54,0,A,0.13,8399.849,0
298.95,,,,B,1.65,0,0
149.99,,,,A,1,2341.31,0
365.861,1,77,0,A,0.23,3295.521,0
418.99,1,60,0,C,11.48,6106.076,1
36.98,,,,C,5.03,582.98,2
503.99,1,43,0,C,13.87,3744.492,0
131.94,1,49,0,C,12.81,1466.419,5
795.95,1,68,0,C,7.39,1026.264,0
255.98,1,71,0,B,4.16,3190.024,0
398.4,1,66,0,C,8.48,5108.92,0
464.96,1,40,0,C,12.65,3054.435,0
61.99,,,,A,0.87,5519.714,0
1054.97,1,47,0,C,11.29,14.98,0
15.99,,,,B,1.03,4.99,0
624.99,,,,C,5.35,5639.821,1
371.95,,,,C,0.42,1690.03,10
239,1,72,0,C,7.1,2924.129,2
51.97,,,,C,8.39,2058.53,1
67.98,1,34,0,C,5.26,1394.99,0
74.94,,,,C,9.9,2270.089,0
69.99,1,36,0,A,0.13,538.38,0
21.99,0,62,0,C,11.16,2395.594,5
424.99,,,,C,8.29,5713.058,1
129,,,,C,22.87,3281.011,10
164.97,1,54,0,B,3.39,11597.9,0
713.97,1,39,1,C,9.26,6714.96,0
1601.9,0,72,0,C,5.29,11597.9,0
1454.38,0,62,0,C,9.13,765,10
251.97,,,,C,5.65,1716.787,1
200.98,1,42,0,A,0.55,7957.462,0
157.96,1,64,0,B,1.1,1923.87,0
59.99,1,67,0,C,7.74,1093.614,0
82.77,1,72,0,C,7.32,2934.997,0
2049,,,,C,10.77,773.99,1
319.98,,,,C,8.61,787.88,0
167.99,,,,C,0.13,1395.617,10
343.99,1,68,0,C,9.19,5159.28,0
119.99,1,38,0,C,21.58,8385.688,3
548.96,,,,C,22.39,2383.554,1
89.99,1,34,0,C,6.39,4178.87,2
35.99,,,,B,2.74,1289.32,0
128.16,1,39,0,C,7.84,1911.732,0
163.2,,,,C,2.61,2307.214,1
57.99,1,,0,B,1.23,1155.92,0
66.98,1,61,0,C,7.58,2439.47,1
203.97,,,,B,2.48,2628.782,0
1027.61,0,49,0,C,4.06,2862.99,0
96.99,1,25,0,C,7.84,2644.898,0
239,,,,C,7.06,565.98,3
71.18,0,43,0,C,8.13,174,10
559.98,,,,C,11.55,0,0
2274.6,,,,C,13.23,1550,0
112.49,1,78,1,C,5.16,925.59,0
119.99,1,53,0,A,0.26,5049.578,0
179,,,,C,23.1,1017.98,10
140,,,,C,8.03,9625.551,0
136.99,,,,B,4.19,6306.169,0
39.99,,,,A,0.26,791.75,0
659.15,0,,0,C,5.48,1820.18,0
14.99,,,,B,1.03,1092.98,0
689.97,,,,C,7.13,881.99,2
402.37,,,,C,22.94,1281,2
31.49,1,63,0,C,8.29,0,0
129,,,,C,21.94,2546.97,2
39.98,1,47,0,A,0.29,1350,0
120.56,,,,C,9.97,469.89,3
199.96,1,69,0,A,0.68,11597.9,0
287.73,1,47,0,C,4.23,2693.02,10
908.99,1,54,0,C,13.68,2895.994,0
438.97,,,,C,15.42,6680.323,4
93.96,1,56,0,C,12.77,1410.98,3
59.99,1,71,0,B,2.29,3421.812,0
129.98,1,65,0,C,11.26,1601.05,0
239,,,,C,6.23,687.99,0
1243.96,,,,A,0.68,4497.496,0
968.28,1,36,0,C,8.58,4247.384,0
767.97,,,,C,11.68,2156.847,0
74,,,,C,13.32,3509.96,0
72.17,1,67,0,B,1.29,2941.95,0
547.97,1,58,1,B,3.32,2488.564,0
137.94,1,78,0,C,8.97,2526.971,0
148.98,,,,C,8.74,1155.537,10
695.96,,,,B,1.42,2490.02,0
115.99,1,65,0,C,18.84,0,10
35.98,1,57,0,B,2.32,1288.46,0
61.18,,,,C,6.52,1697.27,10
179.98,1,67,0,B,2.74,1506.504,0
708.98,1,68,1,C,12.19,3469.6,0
35.98,,,,C,4.06,0,10
239,,,,C,2.87,1527.77,1
786.97,1,54,0,C,6.58,4344.091,0
457.98,1,43,0,C,0.48,558.99,10
89,1,47,0,B,2.06,1045.12,0
1238.95,1,43,0,A,0.77,955.98,0
75.98,,,,C,0.16,945.98,10
449.99,0,64,0,B,1.19,350.99,0
19.99,1,43,0,A,0.52,0,0
1,,,,C,15.77,2099,5
499.96,1,76,0,B,3.06,2750.18,0
111.96,1,64,0,B,1.03,3449.334,0
599.98,,,,C,18.97,2962.02,0
141.94,1,64,0,C,7.61,25.7,3
139.99,1,49,0,C,15.87,698.48,5
553.99,,,,A,0.45,3267.23,0
375.18,1,84,0,A,0.87,2309.436,0
36.98,,,,B,1.52,1711.58,0
200.99,,,,B,1.87,4.95,0
239,1,70,0,A,0.55,711.98,0
1447.96,,,,C,8.29,0,0
161.55,1,90,0,C,1.32,3467.468,1
29.99,,,,A,0.48,2841.958,0
552.97,1,71,0,C,17.68,720.99,0
2222.98,1,67,0,A,0.42,5651.98,0
836.98,1,59,0,C,3.23,1179.92,1
752.39,,,,A,0.42,2950.13,0
498.99,,,,C,0.55,1443.602,10
149.99,,,,C,17.71,3001.99,8
1030.39,,,,C,11.23,1177.16,10
129.99,,,,C,5.45,879.69,0
169,1,,0,B,3.65,1965.99,0
399.99,1,45,0,A,0.19,211.49,0
99.99,1,51,1,B,2,0,0
206.98,,,,C,4.32,1585.98,7
1097.99,,,,C,23.42,1758,10
881.99,1,55,0,C,23.1,3552.791,6
755.19,,,,C,14.39,0,10
299.95,,,,A,0.29,1583.99,0
69.99,1,70,0,A,0.58,1545.44,0
128.96,1,99,0,C,9.45,1234.067,0
66.98,1,45,0,C,21.26,3395.332,9
267.99,,,,B,1.19,1223.587,0
89.96,1,49,1,C,9.58,1146.944,3
189.93,1,56,0,C,16.84,3218.457,10
30.99,1,73,0,C,5.13,480,1
155.16,,,,C,16.16,1768,3
1747.99,,,,C,12.61,4879.856,5
110,1,59,0,C,1.52,7673.56,0
60.98,1,50,0,B,2.16,1145.82,0
97.97,,,,C,11.26,716.98,0
299.99,,,,B,4.29,9921.781,0
36.98,1,53,0,C,5.48,3602.37,0
433.17,1,65,0,C,8.84,1056.419,0
26.99,1,62,0,C,10.03,184.95,4
718.98,,,,C,21.74,0,10
655.98,1,34,0,B,4.9,186.27,0
39.98,1,73,0,C,5.74,1659.935,2
101.67,,,,C,17.68,1366.571,10
331.3,1,49,0,C,11.13,11597.9,2
119.98,1,64,0,C,14.52,1383.56,6
61.18,1,74,0,C,6.39,1528.772,2
733.9,1,90,0,C,11.48,1526.559,5
487.83,1,,0,A,0.13,3254.13,0
563.97,1,50,0,C,11.97,3991.43,4
51.98,1,44,0,C,11.29,2.95,0
207.99,1,54,0,C,9.77,6834.55,4
292.99,,,,C,5.23,965.577,2
143.99,1,68,0,B,1.1,604.31,0
35.99,1,60,0,C,2.61,1357.77,0
75.96,1,87,0,C,2.13,1666.52,0
349.1,,,,C,11.81,546,5
110,,,,C,11.81,1212.83,10
129.139,1,77,1,C,8.23,3199.263,3
239,1,67,0,C,12.58,2435.875,1
549.99,1,58,0,A,1,1549.925,0
37.98,,,,C,6.06,3195.437,2
204.97,,,,B,2.32,4628.58,0
69.99,,,,C,12.35,6157.163,0
99.99,1,44,0,C,5.29,1329.24,0
299.99,,,,C,2.68,0,10
140,,,,C,5.32,2048.106,0
611.94,1,86,0,C,9.74,2124,0
139.99,,,,C,21.84,818,10
224,,,,B,1.42,5926.811,0
122.97,1,43,0,A,0.84,1588.16,0
243.98,,,,C,15.39,4544.382,3
17.98,,,,C,7.55,1107.509,0
311.97,,,,C,11.68,11597.9,0
87.99,1,79,0,B,1.97,2265.87,0
104.97,,,,C,17.94,1856.446,7
239,1,72,0,B,3.32,1236.014,0
1664.75,1,53,0,B,1.03,1715.524,0
137.96,,,,C,20.35,960.614,0
807.98,1,,0,C,19.9,1709.847,0
526.739,1,54,0,C,16.03,3305.374,0
278.95,,,,B,2.68,936.78,0
46,,,,C,17.03,878,10
121.95,1,67,0,C,7.42,3379.61,0
85.47,0,70,0,C,12.19,753.87,10
1482.1,,,,C,5.9,0,0
69.97,,,,C,2.48,2184.417,0
697.99,,,,C,18.42,1149.97,0
129.95,,,,A,0.13,1130.99,0
99.99,1,73,0,C,8.77,1943.174,10
129.95,1,55,0,C,6.39,2871,0
26.99,1,72,0,C,23.71,9.99,10
109.99,,,,B,3.29,1128.09,0
278.99,,,,A,0.65,4255.266,0
105.96,0,67,0,C,6.58,693.5,4
59,,,,A,0.77,2068.64,0
139.97,,,,B,4.81,1307.187,0
158.56,,,,C,11.39,847,0
229.99,1,49,0,B,1.39,440.99,0
59.99,1,73,0,A,0.97,1336.01,0
8.99,1,68,0,B,4.77,2293.97,0
625.97,1,54,0,C,8.35,2530.354,1
69.98,1,84,0,B,3.77,11597.9,0
258.98,1,71,0,A,0.58,1371.42,0
478,1,64,0,C,8,1644.58,0
1009.44,1,48,0,C,8.26,5124.114,6
1277.55,1,60,0,A,0.39,1273.97,0
115.99,1,53,0,C,8.97,3515.057,0
113.98,,,,C,11.81,10750.985,0
468.6,1,68,0,C,1.03,5512.8,2
19.94,1,49,0,C,3.19,1513.474,1
259.99,1,56,0,A,1,4290.457,0
156.38,1,52,1,C,7,9042.622,0
772.84,,,,B,4.61,970.98,0
639.99,,,,A,0.58,2154.96,0
59.98,1,67,0,C,13.45,49,10
87.26,,,,C,12,2727.817,1
278.99,1,62,0,C,11.55,4360.19,1
140,1,75,0,C,5.77,1939.17,0
62.99,1,71,0,C,2.87,989.3,1
2016.94,1,61,0,C,10.16,3512.13,0
72.18,,,,C,5.03,1357.066,10
59.99,1,43,1,B,1.97,515.519,0
1431.94,1,72,0,C,9.39,2628.464,10
258,1,66,0,C,9.19,2021.71,10
461.17,1,73,0,C,4.32,1384.17,1
239,,,,C,17.77,683.95,0
1282.46,1,51,1,C,2.16,2898.19,0
73.96,,,,C,8.77,711.2,1
472.52,1,59,0,B,2.19,3951.484,0
36.98,,,,C,10,4361.804,2
248,1,67,0,A,0.13,2403.129,0
788.97,1,55,0,A,0.65,7934.09,0
939.98,1,70,0,C,23.55,1959.382,9
80.98,1,81,0,C,0.77,560.98,10
30.99,1,54,0,B,4.74,1644.97,0
625.97,1,60,0,C,5.71,2846.828,10
518.41,,,,C,19.32,2084.486,10
52.98,,,,C,4.16,381.93,10
947.77,1,62,0,A,0.23,5068.77,0
109.98,1,45,0,A,0.13,1778.95,0
163.864,,,,C,5.55,1545.29,0
258,1,57,0,C,12.35,6945.36,2
32.99,1,78,0,B,1.55,1019.894,0
399.99,,,,C,19.71,520.99,10
54.97,,,,C,8.39,3217.02,3
56.13,,,,A,0.26,888.94,0
77.98,1,79,0,C,15.68,741.55,10
294.95,,,,C,8.61,446.97,4
139.99,1,71,1,A,0.52,8509.57,0
658.96,1,49,1,C,9.45,0,4
35.98,,,,C,8.39,2214.688,0
9.98,,,,B,1.42,5817.782,0
506.95,1,28,0,B,2.16,6513.92,0
352.29,,,,A,0.13,3232.76,0
527.98,,,,C,5.55,2273.98,0
239,1,61,0,C,6.13,3303.593,2
614.25,1,88,0,A,0.23,0,0
248.98,1,70,0,A,0.13,3267.377,0
369.99,1,34,0,C,12.32,2628.814,0
288.97,1,48,1,C,10.48,889.467,1
219.99,,,,A,0.26,1818.99,0
506.96,1,45,1,C,8.9,2633.264,4
360.59,,,,C,6.1,927.577,0
277.99,1,40,0,C,9.32,2198.7,0
35.98,1,60,0,C,18.68,951.98,2
17.99,1,47,0,C,4.39,433.614,1
149.99,,,,C,5.19,5994.047,2
69.98,1,64,0,C,5.13,2725.096,2
69.99,,,,C,11.03,10500.262,0
688.97,,,,C,10.45,4910.86,2
1970.92,,,,B,4.13,11597.9,0
833.76,1,61,0,C,9.61,581.587,10
178.55,1,36,0,B,3.16,3521.242,0
37.98,1,83,0,C,11.03,773.98,3
170.79,,,,C,1.9,2011.027,10
145.97,1,51,0,C,12.03,1185.38,10
92.95,1,61,0,C,12.03,2556.541,4
229.97,1,68,0,B,2.9,1611.714,0
115.96,1,77,0,C,12.58,1792.131,5
110,1,67,0,C,11.19,6609.201,1
453.96,1,51,1,C,6.52,5500.331,0
69.99,1,70,0,B,2.13,3439.83,0
49.99,1,,0,C,0.23,1340.84,10
23.99,,,,C,2.74,408.63,1
1551.26,1,45,0,C,20.42,3581.947,1
649.98,1,31,0,C,5.74,0,2
956.31,1,84,0,C,9.87,1135.426,1
139,1,66,0,C,5.35,2581.484,0
26.99,,,,C,11,2754.102,5
239,1,69,0,C,8.84,2136.899,10
1441.46,1,45,0,A,0.13,872.51,0
206.89,,,,C,19.65,2652.97,2
344.95,,,,C,14.9,3455.904,6
175.98,1,54,1,C,10.71,1665,0
888.97,,,,C,4.32,1845.98,1
784.95,1,46,0,C,23.39,1850.162,0
258,,,,C,7.23,9.99,10
299.99,,,,C,23.29,18.98,0
734.99,1,58,0,B,4.13,7493.52,0
1528.46,,,,C,16.13,870.494,0
99.99,,,,A,0.13,0,0
889.97,,,,C,11.65,1994.837,10
1083.36,,,,C,16.55,1268.95,6
26.99,,,,B,2.42,2133.55,0
1459.95,1,43,0,C,17.35,6.99,0
106.62,,,,B,2.13,4206.95,0
82.98,1,38,0,A,0.94,3609.147,0
150.98,1,43,0,C,16,3644.317,0
852.97,1,67,0,C,8.68,3703.054,0
110.99,1,51,0,C,10.74,2572.468,0
193.17,1,58,0,B,3.1,2436.357,0
193.97,1,65,0,A,0.74,11140.55,0
30.99,1,80,0,C,2.45,1282.71,0
79.99,,,,A,0.94,1499,0
139.98,1,61,0,B,1.77,522.587,0
17.99,1,81,0,C,2.42,620.992,0
21.99,1,84,0,C,6.55,614,3
61.18,1,78,0,B,3.48,0,0
1043.57,,,,C,19.71,1108.98,0
52.98,,,,C,2.77,3094.851,1
35.99,1,67,0,C,9.68,742.6,1
1197.56,0,47,0,C,5.1,636.38,0
79.98,,,,C,23.06,1129.091,10
1234.19,1,57,0,C,8.13,858.98,3
109.98,1,77,0,B,3.58,6865.326,0
139.94,1,55,0,C,9.26,2067.354,4
76.98,1,45,0,A,0.13,3195.5,0
17.98,,,,B,4.68,2981,0
42.98,,,,C,12.87,1728.31,5
428,1,50,0,C,6.97,638.5,0
186.99,,,,C,13.06,0,10
1391.3,1,62,0,C,12.94,2739.07,0
99.99,1,45,0,A,0.29,460.99,0
446.19,1,60,0,C,15.71,1355.97,10
66.98,,,,C,20.77,2284.74,10
638.97,,,,C,11.23,872.99,3
70.99,,,,C,8.42,396.99,1
637.97,,,,C,15.16,570.35,10
579,1,44,0,C,19.19,7128.831,1
43.98,,,,C,9.45,0,4
88.17,1,49,0,C,5.23,2655.091,2
51.98,1,41,0,C,13.13,1767.839,5
33.99,1,76,0,C,8,3348.839,0
348.98,1,59,0,B,3.35,88.96,0
18.99,1,53,0,C,0.13,386.97,10
239,1,52,0,C,14.9,689.95,0
17.99,,,,C,15.81,1535.319,7
114.95,,,,C,5.52,5917.454,0
189.98,1,54,0,A,0.32,3441.981,0
79.98,1,63,0,C,2.77,4646.455,1
140,1,73,0,C,10.87,1854.242,0
1579.95,1,52,0,A,0.19,852.31,0
588.94,1,44,0,C,10.48,2574.36,0
34,1,63,0,B,1.39,0,0
59.99,0,85,0,B,1.68,3119.636,0
364.99,,,,B,4.77,2696.9,0
831.25,1,60,0,C,20.94,690,10
17.98,,,,C,11.48,8905.194,0
805.64,,,,C,5.32,2470.314,5
6.99,1,72,0,C,11.23,0,10
527.99,1,52,0,C,4.26,2012.97,1
739.89,,,,C,14.87,476.99,10
665.96,1,55,0,C,9.23,5089.712,0
90,1,60,0,C,13.13,2060.94,10
487.98,,,,C,12.65,0,0
699.99,,,,C,6.16,0,10
179.98,1,50,0,A,1,0,0
71.18,1,46,1,B,3.84,4594.051,0
109.95,,,,C,8.65,605.77,3
59,0,63,0,C,14.61,5061.877,0
616.48,1,40,0,C,10.29,0,0
120.56,1,58,0,C,8.26,2642.581,5
151.92,1,47,0,C,17.48,2510.421,0
108.5,1,56,0,C,12.87,3279.086,7
559.98,,,,B,2.48,0,0
2256.31,1,55,0,B,4.16,2043.279,0
119.99,1,57,0,B,4.19,2509.57,0
72.94,1,59,1,C,15.19,1994.827,2
1367.95,1,45,0,B,4.13,1107.58,0
37.98,1,90,0,B,4.87,495.38,0
21.99,,,,C,10.32,1458.237,2
742.98,,,,C,8.06,805.98,2
498.98,,,,A,0.32,754,0
42.93,,,,C,11.65,0,0
586.03,1,50,0,C,5.19,2408.5,0
239,,,,C,19.26,919.98,4
