store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
70,深圳,线下,Female,40-44,Weekday,配件,1,79,1,1,29
207,上海,线上,Female,25-29,Weekend,T恤,1,38,1,1,49
207,上海,线上,Male,35-39,Weekend,当季新品,1,158,1,2,59
369,广州,线下,Female,45-49,Weekday,T恤,1,99,1,1,49
146,杭州,线下,Female,20-24,Weekday,T恤,2,297,2,3,49
207,上海,线上,Male,25-29,Weekend,当季新品,1,54,1,1,59
21,北京,线下,Male,45-49,Weekend,短裤,1,40,1,1,19
32,武汉,线上,Female,20-24,Weekday,T恤,2,158,2,2,49
496,上海,线下,Male,40-44,Weekday,短裤,1,40,1,1,19
323,武汉,线下,Female,25-29,Weekday,牛仔裤,1,59,1,1,69
50,武汉,线上,Male,45-49,Weekday,袜子,1,20,1,1,9
91,武汉,线上,Female,30-34,Weekday,T恤,2,198,2,2,49
420,广州,线上,Female,25-29,Weekend,T恤,1,99,1,1,49
146,杭州,线下,Female,20-24,Weekday,T恤,3,218.29,3,4,49
256,武汉,线下,Female,30-34,Weekday,运动,1,39,1,1,49
21,北京,线下,Male,20-24,Weekday,短裤,3,103,3,3,19
20,深圳,线下,Female,40-44,Weekday,袜子,1,18,1,1,9
231,广州,线下,Male,35-39,Weekend,T恤,1,77,1,1,49
449,武汉,线下,Female,45-49,Weekday,裙子,1,198,1,2,59
20,深圳,线下,Female,30-34,Weekend,牛仔裤,1,39,1,1,69
98,成都,线下,Female,>=60,Weekend,T恤,1,99,1,1,49
207,上海,线上,Female,30-34,Weekend,牛仔裤,1,149,1,1,69
479,深圳,线下,Male,30-34,Weekday,T恤,1,99,1,1,49
135,上海,线下,Male,>=60,Weekend,当季新品,2,447,2,3,59
437,重庆,线下,Female,45-49,Weekday,袜子,1,20,1,1,9
399,广州,线下,Male,20-24,Weekday,当季新品,1,74,1,1,59
831,杭州,线下,Female,20-24,Weekday,T恤,1,59,1,1,49
98,成都,线下,Female,55-59,Weekend,当季新品,1,149,2,2,59
479,深圳,线下,Male,30-34,Weekday,T恤,1,99,1,1,49
479,深圳,线下,Male,25-29,Weekday,T恤,1,79,1,1,49
70,深圳,线下,Male,>=60,Weekday,配件,1,99,1,1,29
738,深圳,线下,Male,25-29,Weekday,配件,1,79,1,1,29
19,南京,线下,Male,35-39,Weekday,袜子,1,52,1,2,9
360,成都,线下,Male,>=60,Weekday,裙子,1,149,1,1,59
70,深圳,线下,Male,35-39,Weekend,裙子,1,39,1,1,59
648,西安,线下,Male,>=60,Weekend,T恤,1,99,1,1,49
437,重庆,线下,Male,20-24,Weekend,T恤,1,79,1,1,49
312,杭州,线下,Female,40-44,Weekday,毛衣,1,149,1,1,99
831,杭州,线下,Male,35-39,Weekend,牛仔裤,1,199,1,1,69
245,杭州,线下,Female,45-49,Weekend,当季新品,1,149,1,1,59
19,南京,线下,Female,45-49,Weekday,短裤,1,40,1,1,19
137,西安,线上,Male,30-34,Weekend,配件,1,59,1,1,29
245,杭州,线下,Female,20-24,Weekday,T恤,3,257,3,3,49
52,武汉,线上,Male,20-24,Weekend,袜子,2,79,2,3,9
437,重庆,线下,Female,30-34,Weekend,当季新品,1,79,1,1,59
802,西安,线下,Male,35-39,Weekend,毛衣,1,149,1,1,99
248,杭州,线下,Male,35-39,Weekend,短裤,1,39,1,1,19
28,武汉,线上,Male,20-24,Weekday,配件,1,99,1,1,29
280,深圳,线下,Female,20-24,Weekend,T恤,1,198,1,2,49
648,西安,线下,Female,45-49,Weekend,袜子,1,39,1,1,9
168,武汉,线下,Female,50-54,Weekend,当季新品,1,57,1,1,59
135,上海,线下,Female,25-29,Weekday,T恤,2,198,2,2,49
369,广州,线下,Female,50-54,Weekend,牛仔裤,1,49,1,1,69
759,重庆,线下,Male,30-34,Weekday,当季新品,1,74,1,1,59
479,深圳,线下,Female,40-44,Weekend,T恤,1,99,1,1,49
50,武汉,线上,Female,30-34,Weekend,T恤,1,79,1,1,49
649,杭州,线下,Female,<20,Weekday,T恤,1,79,1,1,49
19,南京,线下,Female,20-24,Weekend,T恤,3,376,3,4,49
496,上海,线下,Female,40-44,Weekday,短裤,1,40,1,1,19
325,上海,线下,Female,20-24,Weekend,牛仔裤,1,59,1,1,69
360,成都,线下,Male,35-39,Weekend,短裤,2,106,2,3,19
437,重庆,线下,Male,20-24,Weekend,运动,1,39,1,1,49
375,广州,线上,Female,40-44,Weekday,当季新品,1,79,1,1,59
98,成都,线下,Female,55-59,Weekday,配件,3,233,3,3,29
605,成都,线下,Female,20-24,Weekday,T恤,1,59,1,1,49
648,西安,线下,Female,20-24,Weekend,T恤,1,79,1,1,49
658,深圳,线下,Female,20-24,Weekend,T恤,2,158,2,2,49
70,深圳,线下,Female,20-24,Weekday,T恤,1,79,1,1,49
648,西安,线下,Male,25-29,Weekend,T恤,1,79,1,1,49
207,上海,线上,Male,20-24,Weekday,T恤,1,79,1,1,49
737,深圳,线下,Female,30-34,Weekend,T恤,1,99,1,1,49
758,杭州,线下,Male,<20,Weekend,袜子,1,79,1,1,9
28,武汉,线上,Female,30-34,Weekend,袜子,1,40,1,2,9
20,深圳,线下,Female,<20,Weekend,T恤,3,237,3,3,49
649,杭州,线下,Male,25-29,Weekend,运动,1,33,1,1,49
335,上海,线下,Female,35-39,Weekend,T恤,2,158,2,2,49
369,广州,线下,Male,25-29,Weekday,短裤,2,112,2,3,19
738,深圳,线下,Female,30-34,Weekday,配件,16,1314.28,16,21,29
46,武汉,线下,Female,25-29,Weekday,当季新品,1,79,1,1,59
146,杭州,线下,Male,25-29,Weekday,袜子,1,27,1,1,9
312,杭州,线下,Male,30-34,Weekday,短裤,1,79,1,1,19
229,深圳,线下,Female,45-49,Weekend,毛衣,1,99,1,1,99
245,杭州,线下,Female,45-49,Weekend,运动,1,199,1,1,49
479,深圳,线下,Female,<20,Weekend,T恤,1,99,1,1,49
496,上海,线下,Female,40-44,Weekend,T恤,3,595,3,5,49
658,深圳,线下,Male,>=60,Weekday,T恤,1,79,1,1,49
479,深圳,线下,Female,30-34,Weekday,T恤,1,78,1,1,49
256,武汉,线下,Female,40-44,Weekend,T恤,1,93,1,1,49
182,广州,线上,Male,30-34,Weekday,T恤,1,59,1,1,49
98,成都,线下,Male,45-49,Weekend,短裤,1,79,1,2,19
137,西安,线上,Female,20-24,Weekend,袜子,1,49,1,1,9
168,武汉,线下,Male,20-24,Weekday,当季新品,1,79,1,1,59
420,广州,线上,Female,55-59,Weekday,T恤,2,348,2,2,49
52,武汉,线上,Male,35-39,Weekday,T恤,1,75,1,1,49
182,广州,线上,Female,35-39,Weekday,牛仔裤,1,199,1,1,69
437,重庆,线下,Female,50-54,Weekday,配件,1,99,1,1,29
658,深圳,线下,Female,20-24,Weekday,当季新品,1,139,1,2,59
248,杭州,线下,Male,>=60,Weekend,牛仔裤,3,547,3,3,69
335,上海,线下,Female,25-29,Weekday,T恤,3,156,3,3,49
21,北京,线下,Female,35-39,Weekend,T恤,1,99,1,1,49
430,成都,线下,Female,25-29,Weekend,T恤,1,99,1,1,49
496,上海,线下,Female,35-39,Weekend,毛衣,1,199,1,1,99
360,成都,线下,Male,25-29,Weekday,T恤,1,39,1,1,49
21,北京,线下,Female,25-29,Weekday,T恤,11,1287,11,13,49
437,重庆,线下,Male,30-34,Weekday,牛仔裤,1,199,1,1,69
229,深圳,线下,Male,30-34,Weekday,运动,1,198,1,2,49
575,杭州,线下,Female,35-39,Weekend,T恤,1,118,1,2,49
399,广州,线下,Female,40-44,Weekend,T恤,1,98,1,1,49
738,深圳,线下,Male,<20,Weekday,T恤,1,149,1,1,49
168,武汉,线下,Female,30-34,Weekday,T恤,1,78,1,1,49
323,武汉,线下,Female,30-34,Weekday,T恤,3,597,3,3,49
229,深圳,线下,Female,30-34,Weekend,短裤,1,40,1,1,19
182,广州,线上,Female,30-34,Weekday,袜子,1,79,1,1,9
611,深圳,线下,Female,30-34,Weekend,裙子,2,398,2,2,59
335,上海,线下,Female,30-34,Weekday,T恤,1,99,1,1,49
738,深圳,线下,Male,35-39,Weekday,T恤,1,99,1,1,49
658,深圳,线下,Male,20-24,Weekend,T恤,4,316,4,4,49
19,南京,线下,Male,40-44,Weekday,T恤,1,79,1,1,49
420,广州,线上,Female,30-34,Weekend,T恤,1,79,1,1,49
616,成都,线下,Female,35-39,Weekend,当季新品,1,49,1,1,59
325,上海,线下,Male,30-34,Weekend,T恤,2,198,2,2,49
758,杭州,线下,Male,>=60,Weekend,配件,2,298,2,2,29
611,深圳,线下,Female,30-34,Weekday,T恤,1,79,1,1,49
255,杭州,线下,Male,25-29,Weekend,毛衣,2,348,2,2,99
802,西安,线下,Male,20-24,Weekend,T恤,1,99,1,1,49
229,深圳,线下,Female,25-29,Weekday,T恤,1,79,1,1,49
369,广州,线下,Male,55-59,Weekend,T恤,1,99,1,1,49
312,杭州,线下,Female,40-44,Weekday,袜子,1,19,1,1,9
737,深圳,线下,Female,>=60,Weekday,毛衣,2,398,2,2,99
315,武汉,线下,Female,55-59,Weekend,袜子,1,49,1,1,9
669,重庆,线下,Female,30-34,Weekday,T恤,1,79,1,1,49
758,杭州,线下,Female,50-54,Weekday,运动,1,198,1,2,49
323,武汉,线下,Male,20-24,Weekday,T恤,2,168,2,2,49
442,西安,线下,Male,55-59,Weekday,当季新品,1,79,1,1,59
796,深圳,线下,Female,35-39,Weekday,T恤,1,99,1,1,49
312,杭州,线下,Female,40-44,Weekend,T恤,2,198,2,2,49
611,深圳,线下,Female,25-29,Weekday,T恤,2,237,2,3,49
208,重庆,线下,Female,20-24,Weekend,T恤,1,79,1,1,49
245,杭州,线下,Female,25-29,Weekend,毛衣,1,249,1,1,99
759,重庆,线下,Female,<20,Weekday,T恤,1,79,1,1,49
737,深圳,线下,Female,45-49,Weekday,T恤,1,99,1,1,49
98,成都,线下,Female,35-39,Weekend,T恤,1,99,1,1,49
245,杭州,线下,Male,20-24,Weekday,T恤,1,69.5,1,1,49
336,西安,线下,Male,>=60,Weekday,配件,1,96,1,1,29
70,深圳,线下,Female,35-39,Weekend,短裤,3,211,3,3,19
207,上海,线上,Female,20-24,Weekday,T恤,3,316,3,4,49
148,深圳,线下,Female,35-39,Weekend,T恤,1,99,1,1,49
442,西安,线下,Female,55-59,Weekend,T恤,2,158,2,2,49
449,武汉,线下,Female,40-44,Weekend,T恤,3,136,3,3,49
21,北京,线下,Male,30-34,Weekend,T恤,2,157,2,2,49
208,重庆,线下,Female,30-34,Weekday,T恤,2,172,2,2,49
437,重庆,线下,Female,20-24,Weekday,当季新品,1,56,1,1,59
256,武汉,线下,Male,35-39,Weekday,短裤,1,36,1,1,19
605,成都,线下,Female,25-29,Weekday,T恤,1,99,1,1,49
248,杭州,线下,Female,30-34,Weekday,袜子,1,79,1,1,9
323,武汉,线下,Male,30-34,Weekend,T恤,1,99,1,1,49
46,武汉,线下,Female,55-59,Weekday,毛衣,1,199,1,1,99
658,深圳,线下,Male,35-39,Weekend,T恤,1,99,1,1,49
737,深圳,线下,Female,40-44,Weekend,配件,2,198,2,2,29
616,成都,线下,Male,25-29,Weekday,配件,1,99,1,1,29
420,广州,线上,Female,50-54,Weekend,运动,1,66,1,2,49
325,上海,线下,Female,45-49,Weekend,配件,2,98,2,2,29
91,武汉,线上,Female,30-34,Weekend,T恤,2,158,2,2,49
658,深圳,线下,Male,25-29,Weekend,T恤,5,495,5,5,49
50,武汉,线上,Female,25-29,Weekday,袜子,1,79,1,1,9
91,武汉,线上,Female,35-39,Weekend,T恤,1,79,1,1,49
669,重庆,线下,Female,25-29,Weekday,毛衣,1,199,1,1,99
98,成都,线下,Female,20-24,Weekday,短裤,1,80,1,2,19
737,深圳,线下,Female,35-39,Weekday,T恤,2,158,2,2,49
323,武汉,线下,Female,55-59,Weekday,配件,4,292,4,4,29
50,武汉,线上,Female,20-24,Weekend,配件,1,99,1,1,29
68,重庆,线上,Female,30-34,Weekday,T恤,3,229.5,3,3,49
575,杭州,线下,Female,20-24,Weekday,T恤,5,472.44,5,6,49
442,西安,线下,Male,30-34,Weekday,短裤,1,40,1,1,19
168,武汉,线下,Female,30-34,Weekday,T恤,1,99,1,1,49
19,南京,线下,Male,30-34,Weekend,T恤,1,79,1,1,49
19,南京,线下,Female,30-34,Weekday,牛仔裤,3,154,3,3,69
375,广州,线上,Male,<20,Weekday,当季新品,1,111,1,2,59
496,上海,线下,Male,30-34,Weekday,牛仔裤,1,39,1,1,69
430,成都,线下,Male,30-34,Weekend,T恤,1,99,1,1,49
248,杭州,线下,Male,20-24,Weekday,牛仔裤,1,59,1,1,69
649,杭州,线下,Female,40-44,Weekday,当季新品,1,79,1,1,59
520,杭州,线下,Female,45-49,Weekend,T恤,1,99,1,1,49
182,广州,线上,Male,25-29,Weekday,T恤,1,99,1,1,49
737,深圳,线下,Female,30-34,Weekday,袜子,1,79,1,1,9
182,广州,线上,Female,<20,Weekday,T恤,1,99,1,1,49
480,重庆,线下,Female,30-34,Weekend,T恤,2,78,2,2,49
430,成都,线下,Male,25-29,Weekend,T恤,1,99,1,1,49
605,成都,线下,Female,45-49,Weekday,牛仔裤,1,39,1,1,69
369,广州,线下,Female,25-29,Weekend,牛仔裤,1,39,1,1,69
658,深圳,线下,Male,>=60,Weekday,T恤,1,99,1,1,49
52,武汉,线上,Male,<20,Weekday,T恤,1,198,1,2,49
375,广州,线上,Male,30-34,Weekday,配件,4,592,4,4,29
315,武汉,线下,Female,>=60,Weekday,T恤,1,79,1,1,49
245,杭州,线下,Male,25-29,Weekend,T恤,1,99,1,1,49
28,武汉,线上,Male,20-24,Weekday,T恤,2,198,2,2,49
802,西安,线下,Female,55-59,Weekday,T恤,1,95,1,1,49
50,武汉,线上,Male,30-34,Weekday,毛衣,2,398,2,2,99
248,杭州,线下,Male,<20,Weekday,T恤,2,168.34,2,2,49
70,深圳,线下,Male,>=60,Weekend,裙子,1,79,1,1,59
437,重庆,线下,Male,25-29,Weekday,配件,4,495,4,5,29
479,深圳,线下,Male,35-39,Weekday,T恤,1,19,1,1,49
420,广州,线上,Male,35-39,Weekday,T恤,2,158,2,2,49
399,广州,线下,Female,35-39,Weekend,T恤,2,248,2,2,49
245,杭州,线下,Female,35-39,Weekday,T恤,4,395,4,5,49
759,重庆,线下,Male,20-24,Weekend,T恤,1,99,1,1,49
19,南京,线下,Male,50-54,Weekday,配件,1,39,1,1,29
360,成都,线下,Female,35-39,Weekday,配件,5,335,5,5,29
146,杭州,线下,Female,40-44,Weekday,T恤,1,79,1,1,49
758,杭州,线下,Female,25-29,Weekday,T恤,1,79,1,1,49
496,上海,线下,Male,50-54,Weekend,T恤,1,79,1,1,49
449,武汉,线下,Female,35-39,Weekday,T恤,1,59,1,1,49
70,深圳,线下,Female,45-49,Weekend,T恤,2,177,2,2,49
19,南京,线下,Female,35-39,Weekend,T恤,1,59,1,1,49
315,武汉,线下,Male,35-39,Weekend,毛衣,1,199,1,1,99
575,杭州,线下,Female,35-39,Weekday,T恤,1,56.61,1,1,49
229,深圳,线下,Male,35-39,Weekend,当季新品,1,119,1,1,59
245,杭州,线下,Female,20-24,Weekday,毛衣,1,199,1,1,99
135,上海,线下,Female,25-29,Weekday,T恤,5,450.5,5,6,49
831,杭州,线下,Female,30-34,Weekend,当季新品,1,79,1,1,59
21,北京,线下,Male,30-34,Weekend,T恤,1,99,1,1,49
420,广州,线上,Female,35-39,Weekday,T恤,2,198,2,2,49
50,武汉,线上,Male,30-34,Weekday,毛衣,2,498,2,2,99
312,杭州,线下,Female,20-24,Weekday,T恤,1,99,1,1,49
148,深圳,线下,Female,40-44,Weekend,T恤,1,79,1,1,49
229,深圳,线下,Female,40-44,Weekend,配件,1,79,1,1,29
146,杭州,线下,Female,25-29,Weekday,T恤,2,198,2,2,49
605,成都,线下,Male,30-34,Weekend,牛仔裤,1,59,1,1,69
325,上海,线下,Male,>=60,Weekday,T恤,1,99,1,1,49
68,重庆,线上,Female,25-29,Weekday,T恤,1,158,1,2,49
375,广州,线上,Female,25-29,Weekend,T恤,9,1841,9,9,49
146,杭州,线下,Female,50-54,Weekday,当季新品,2,149,2,2,59
738,深圳,线下,Female,>=60,Weekday,配件,1,59,1,1,29
135,上海,线下,Female,35-39,Weekday,T恤,1,79,1,1,49
575,杭州,线下,Female,25-29,Weekday,毛衣,2,448,2,2,99
142,上海,线下,Female,50-54,Weekday,运动,1,149,1,1,49
737,深圳,线下,Male,40-44,Weekend,短裤,1,33,1,1,19
255,杭州,线下,Female,30-34,Weekend,T恤,2,138,2,2,49
658,深圳,线下,Female,40-44,Weekday,牛仔裤,3,477,3,3,69
207,上海,线上,Male,25-29,Weekend,T恤,2,198,2,2,49
648,西安,线下,Female,35-39,Weekend,T恤,1,99,1,1,49
758,杭州,线下,Male,20-24,Weekend,T恤,1,79,1,1,49
52,武汉,线上,Male,25-29,Weekday,T恤,1,99,1,1,49
738,深圳,线下,Female,25-29,Weekend,当季新品,1,192,1,1,59
280,深圳,线下,Male,55-59,Weekend,毛衣,1,249,1,1,99
21,北京,线下,Female,35-39,Weekday,T恤,3,347,3,3,49
519,杭州,线下,Female,25-29,Weekday,T恤,1,99,1,1,49
229,深圳,线下,Male,35-39,Weekday,牛仔裤,1,59,1,1,69
325,上海,线下,Female,45-49,Weekend,短裤,1,39,1,1,19
20,深圳,线下,Female,35-39,Weekend,T恤,1,39,1,1,49
148,深圳,线下,Male,25-29,Weekend,毛衣,1,149,1,1,99
831,杭州,线下,Female,25-29,Weekday,短裤,1,33,1,1,19
255,杭州,线下,Female,40-44,Weekend,T恤,1,59,1,1,49
21,北京,线下,Female,20-24,Weekday,T恤,1,79,1,1,49
280,深圳,线下,Female,25-29,Weekday,T恤,1,79,1,1,49
336,西安,线下,Male,35-39,Weekend,当季新品,1,199,1,1,59
168,武汉,线下,Female,30-34,Weekend,T恤,2,78,2,2,49
658,深圳,线下,Female,25-29,Weekend,T恤,7,647,7,7,49
669,重庆,线下,Male,50-54,Weekday,T恤,1,79,1,1,49
420,广州,线上,Male,>=60,Weekday,T恤,1,59,1,1,49
420,广州,线上,Female,35-39,Weekday,当季新品,2,273,2,2,59
369,广州,线下,Male,45-49,Weekend,毛衣,1,249,1,1,99
480,重庆,线下,Male,25-29,Weekend,T恤,1,99,1,1,49
335,上海,线下,Male,25-29,Weekend,短裤,1,40,1,1,19
208,重庆,线下,Male,35-39,Weekend,T恤,1,79,1,1,49
605,成都,线下,Male,<20,Weekday,T恤,1,198,1,2,49
91,武汉,线上,Female,30-34,Weekday,裙子,1,149,1,1,59
21,北京,线下,Female,25-29,Weekday,配件,2,78,2,2,29
831,杭州,线下,Male,35-39,Weekday,牛仔裤,1,59,1,1,69
648,西安,线下,Female,25-29,Weekend,当季新品,6,472,6,7,59
758,杭州,线下,Female,35-39,Weekend,T恤,4,196,4,4,49
336,西安,线下,Female,35-39,Weekday,牛仔裤,1,39,1,1,69
20,深圳,线下,Female,25-29,Weekday,配件,2,158,2,2,29
46,武汉,线下,Male,30-34,Weekday,当季新品,2,128,2,2,59
32,武汉,线上,Male,35-39,Weekday,运动,2,66,2,2,49
479,深圳,线下,Female,25-29,Weekend,当季新品,28,4946,28,30,59
336,西安,线下,Male,20-24,Weekday,T恤,1,149,1,1,49
616,成都,线下,Male,30-34,Weekday,裙子,1,99,1,1,59
182,广州,线上,Female,45-49,Weekday,T恤,2,198,2,2,49
280,深圳,线下,Female,<20,Weekday,T恤,5,693,6,7,49
68,重庆,线上,Female,25-29,Weekday,当季新品,2,133,2,2,59
315,武汉,线下,Female,20-24,Weekend,T恤,1,59,1,1,49
737,深圳,线下,Male,35-39,Weekday,T恤,1,79,1,1,49
442,西安,线下,Female,20-24,Weekend,T恤,2,158,2,2,49
28,武汉,线上,Female,20-24,Weekend,袜子,2,65,2,3,9
648,西安,线下,Female,25-29,Weekend,T恤,4,396,4,4,49
375,广州,线上,Male,25-29,Weekday,毛衣,7,1243,7,7,99
280,深圳,线下,Female,25-29,Weekend,毛衣,3,497,3,3,99
399,广州,线下,Female,40-44,Weekend,T恤,1,59,1,1,49
375,广州,线上,Female,20-24,Weekday,袜子,1,27,1,1,9
437,重庆,线下,Male,<20,Weekend,袜子,1,20,1,1,9
229,深圳,线下,Female,30-34,Weekday,配件,2,138,2,2,29
70,深圳,线下,Female,30-34,Weekday,T恤,1,59,1,1,49
70,深圳,线下,Female,35-39,Weekday,T恤,3,257,3,3,49
68,重庆,线上,Female,25-29,Weekday,T恤,1,79,1,1,49
312,杭州,线下,Male,>=60,Weekday,牛仔裤,1,19,1,1,69
831,杭州,线下,Female,40-44,Weekday,T恤,1,158,1,2,49
369,广州,线下,Female,25-29,Weekday,裙子,4,990.56,4,5,59
19,南京,线下,Male,20-24,Weekend,短裤,1,40,1,1,19
831,杭州,线下,Female,20-24,Weekday,袜子,1,38,1,2,9
245,杭州,线下,Female,20-24,Weekday,运动,1,27.32,1,1,49
98,成都,线下,Male,30-34,Weekend,袜子,3,158,3,6,9
519,杭州,线下,Female,30-34,Weekend,T恤,1,79,1,1,49
229,深圳,线下,Female,40-44,Weekend,T恤,1,39,1,1,49
336,西安,线下,Female,25-29,Weekend,当季新品,8,1211,8,8,59
142,上海,线下,Female,45-49,Weekend,牛仔裤,2,346,2,2,69
369,广州,线下,Female,20-24,Weekend,配件,2,394,2,2,29
207,上海,线上,Female,25-29,Weekday,短裤,3,111,3,3,19
248,杭州,线下,Female,35-39,Weekday,T恤,12,627,12,13,49
229,深圳,线下,Female,45-49,Weekday,当季新品,6,693,6,7,59
91,武汉,线上,Male,<20,Weekday,配件,1,209.6,1,1,29
420,广州,线上,Female,30-34,Weekday,T恤,1,99,1,1,49
248,杭州,线下,Male,35-39,Weekend,运动,2,298,2,2,49
831,杭州,线下,Male,<20,Weekday,配件,1,199,1,1,29
208,重庆,线下,Male,25-29,Weekend,运动,1,39,1,1,49
737,深圳,线下,Female,30-34,Weekday,T恤,2,198,2,2,49
280,深圳,线下,Female,20-24,Weekday,T恤,2,178,2,2,49
229,深圳,线下,Female,35-39,Weekend,当季新品,1,54,1,1,59
21,北京,线下,Female,30-34,Weekday,T恤,1,79,1,1,49
312,杭州,线下,Female,35-39,Weekend,当季新品,1,79,1,1,59
648,西安,线下,Male,30-34,Weekday,T恤,1,99,1,1,49
520,杭州,线下,Female,35-39,Weekday,袜子,4,76,4,4,9
168,武汉,线下,Female,25-29,Weekend,T恤,1,158,2,2,49
137,西安,线上,Female,30-34,Weekend,当季新品,1,57,1,1,59
796,深圳,线下,Female,25-29,Weekend,牛仔裤,1,174,2,3,69
256,武汉,线下,Female,25-29,Weekday,T恤,1,79,1,1,49
420,广州,线上,Male,>=60,Weekend,T恤,3,237,3,3,49
420,广州,线上,Female,25-29,Weekday,短裤,2,64,2,2,19
168,武汉,线下,Female,25-29,Weekday,袜子,2,158,2,2,9
137,西安,线上,Female,35-39,Weekday,T恤,2,198,2,2,49
256,武汉,线下,Female,55-59,Weekend,当季新品,4,819,4,5,59
208,重庆,线下,Male,35-39,Weekday,T恤,1,38,1,1,49
231,广州,线下,Male,35-39,Weekend,T恤,2,78,2,2,49
420,广州,线上,Male,25-29,Weekend,短裤,1,40,1,1,19
182,广州,线上,Female,25-29,Weekday,配件,1,99,1,1,29
52,武汉,线上,Female,25-29,Weekend,T恤,4,316,4,4,49
28,武汉,线上,Male,25-29,Weekend,T恤,1,79,1,1,49
335,上海,线下,Female,35-39,Weekday,当季新品,1,38,1,1,59
312,杭州,线下,Female,35-39,Weekend,T恤,2,118,2,2,49
616,成都,线下,Female,25-29,Weekday,牛仔裤,2,158,2,2,69
449,武汉,线下,Male,20-24,Weekend,当季新品,1,99,1,1,59
399,广州,线下,Male,20-24,Weekday,配件,1,99,1,1,29
575,杭州,线下,Female,35-39,Weekend,T恤,1,39,1,1,49
480,重庆,线下,Female,25-29,Weekday,T恤,2,178,2,2,49
248,杭州,线下,Male,35-39,Weekday,配件,1,79,1,1,29
231,广州,线下,Female,30-34,Weekday,运动,2,72,2,3,49
315,武汉,线下,Female,20-24,Weekend,袜子,1,27,1,1,9
315,武汉,线下,Male,>=60,Weekday,短裤,1,40,1,1,19
98,成都,线下,Male,>=60,Weekend,运动,1,19,1,1,49
669,重庆,线下,Female,40-44,Weekday,牛仔裤,1,39,1,1,69
168,武汉,线下,Male,>=60,Weekday,T恤,1,59,1,1,49
802,西安,线下,Female,40-44,Weekend,配件,1,79,1,1,29
248,杭州,线下,Male,50-54,Weekday,运动,1,33,1,1,49
207,上海,线上,Female,25-29,Weekday,袜子,2,106,2,4,9
802,西安,线下,Female,30-34,Weekend,配件,3,254,3,3,29
420,广州,线上,Male,35-39,Weekend,T恤,1,39,1,1,49
479,深圳,线下,Male,20-24,Weekday,袜子,1,26.64,1,2,9
796,深圳,线下,Female,35-39,Weekday,T恤,1,79,1,1,49
135,上海,线下,Female,35-39,Weekday,牛仔裤,2,398,2,2,69
52,武汉,线上,Female,20-24,Weekend,毛衣,1,249,1,1,99
479,深圳,线下,Female,30-34,Weekday,T恤,2,138,2,2,49
207,上海,线上,Male,40-44,Weekend,牛仔裤,1,79,1,1,69
737,深圳,线下,Female,35-39,Weekday,运动,1,33,1,1,49
360,成都,线下,Female,20-24,Weekday,T恤,1,149,1,1,49
430,成都,线下,Female,25-29,Weekday,T恤,1,59,1,1,49
360,成都,线下,Female,30-34,Weekday,T恤,1,99,1,1,49
52,武汉,线上,Female,30-34,Weekday,袜子,1,79,1,1,9
449,武汉,线下,Female,25-29,Weekday,T恤,1,55,1,1,49
146,杭州,线下,Female,35-39,Weekend,短裤,1,40,1,1,19
70,深圳,线下,Male,25-29,Weekday,当季新品,1,56,1,1,59
20,深圳,线下,Female,20-24,Weekend,T恤,1,99,1,1,49
479,深圳,线下,Male,>=60,Weekend,T恤,1,78,1,2,49
50,武汉,线上,Female,35-39,Weekday,运动,1,39,1,1,49
430,成都,线下,Female,50-54,Weekday,当季新品,1,79,1,1,59
