,id,track_name,size_bytes,price,rating_count_tot,user_rating,prime_genre,sup_devices,ipadSc_urls,lang
2227,719972451,DoorDash - Food Delivery,100554752,0.0,25947,4.5,Food & Drink,37,0,1
2228,720068876,Touchgrind Skate 2,168042496,4.99,2816,4.5,Games,37,5,9
2229,720111744,ダイエット女子が痩せた魔法のアプリ-食事・運動・美容＠DIET,17347584,0.0,0,0.0,Health & Fitness,40,0,1
2230,720208070,Block Fortress: War,451338240,1.99,1889,4.5,Games,43,5,1
2231,720656825,Broken Sword 5 - the Serpent's Curse,1943845888,6.99,199,4.0,Games,38,5,1
2232,720725216,Blocky Roads,51849216,0.99,3282,4.5,Games,37,5,26
2233,720825227,Optical Inquisitor 17+,54808576,0.99,12099,5.0,Games,43,5,16
2234,721512660,comico/人気オリジナル漫画が毎日更新！/コミコ,73945088,0.0,62,4.5,Book,37,5,2
2235,721623681,G1牧場ステークス,189901824,4.99,0,0.0,Games,38,5,1
2236,721639879,Trial Xtreme 4,936401920,0.0,3403,4.0,Games,40,5,1
2237,721911537,The Occupant,80564224,0.99,155,4.5,Games,39,4,1
2238,722217471,Hidden City®: Mystery of Shadows,103477248,0.0,37304,4.5,Games,37,5,11
2239,723134859,"Ebates: Cash Back, Coupons & Rebate Shopping App",108079104,0.0,12617,5.0,Shopping,37,5,5
2240,723322796,FizzUp – Online Fitness Trainer,124125184,0.0,5,5.0,Health & Fitness,38,5,2
2241,723795263,Trivia Crack (No Ads),247385088,2.99,77370,4.5,Games,37,5,26
2242,724295527,Pitu,102120448,0.0,968,5.0,Photo & Video,38,0,5
2243,724786142,"Funny Veggies! Educational games for children and babies: logic, counting, colors, sums. Development for preschoolers, activities for kids (2, 3, 4, 5 year: baby, boy and girl)!",109260800,3.99,6,3.5,Education,43,5,21
2244,724816878,Lep's World 3,85154816,0.0,11341,4.5,Games,37,5,19
2245,725097967,"Flipp - Weekly Ads, Shopping List, and Coupons",92380160,0.0,6677,4.5,Shopping,37,4,2
2246,725208930,WEAR - Fashion Lookbook,98292736,0.0,66,4.0,Shopping,37,5,4
2247,725222008,"Police Lights 3 - Fire Truck, Police and Paramedic Sirens",37777408,0.99,12,2.5,Entertainment,38,5,5
2248,725222149,Battle Supremacy,1079500800,4.99,3124,4.0,Games,38,5,10
2249,725440538,Christmas Countdown 2017,55493632,0.0,334,4.5,Entertainment,37,5,1
2250,726115780,それゆけ！ヤンキッキー,56548352,0.0,0,0.0,Games,37,0,2
2251,726147252,Sunday Lawn Seasons,15258624,0.99,1420,4.5,Games,40,3,1
2252,726895069,FACIE,35204096,0.0,514,3.5,Photo & Video,37,5,14
2253,727109676,TCS NYC Marathon,29911040,0.0,43,3.5,Sports,37,0,1
2254,727296976,Cookie Jam,148408320,0.0,52831,4.5,Games,38,5,16
2255,727420266,LEGO® Star Wars™:  The Complete Saga,865561600,0.0,19340,4.0,Games,40,5,1
2256,727466621,THE KING OF FIGHTERS '97,106971136,2.99,681,4.5,Games,43,5,2
2257,728293409,Monument Valley,673243136,3.99,24909,4.5,Games,38,5,1
2258,729686081,Pan Book 2: Chasing the Keeper,792521728,5.99,394,4.5,Book,37,5,1
2259,730091131,Green Screen by Do Ink,28033024,2.99,257,3.5,Education,37,5,1
2260,730148796,Hue Halloween for Philips Hue,86936576,1.99,54,3.5,Entertainment,37,5,1
2261,730712409,ProCam 4 - Manual Camera + RAW,45063168,4.99,5150,4.5,Photo & Video,37,5,13
2262,730873197,Toca Hair Salon Me,132188160,2.99,895,4.0,Entertainment,40,5,18
2263,730878935,Christmas Dentist Doctor Kid Games (Girls & Boys),38051840,0.0,6917,4.5,Games,40,4,1
2264,730919094,Double Dragon Trilogy,133456896,2.99,427,4.0,Games,39,5,2
2265,731041554,Sago Mini Ocean Swimmer,189380608,2.99,690,4.5,Education,38,5,1
2266,731592936,Disney Magic Kingdoms,468258816,0.0,17213,4.0,Games,37,5,15
2267,731629156,XFINITY Stream,136228864,0.0,14198,3.0,Entertainment,37,5,2
2268,731645633,Hitman GO,1098042368,4.99,8673,4.5,Games,40,5,10
2269,732908963,Disney Applause,14128128,0.0,1654,2.0,Entertainment,37,4,1
2270,733144873,秀色秀场-网红直播 聊天交友,88574976,0.0,6,2.5,Social Networking,37,0,2
2271,733989611,Timeline Builder: Create Custom Timelines,16902144,1.99,21,2.5,Education,24,5,1
2272,734256893,SHOWROOM - video live streaming,113558528,0.0,20,5.0,Entertainment,37,5,4
2273,735127946,GhostCallDX,80192512,0.0,0,0.0,Education,37,5,2
2274,735128536,God of Light,320721920,1.99,3542,4.5,Games,37,5,10
2275,735434007,Super Why! Phonics Fair,117460992,3.99,72,3.0,Education,40,5,1
2276,735752897,Beat the Boss 3 (17+),344064000,0.99,507,4.5,Games,40,5,15
2277,735945527,Cut the Rope: Time Travel Free,122609664,0.0,4327,4.0,Games,38,5,1
2278,736179781,Xbox,111777792,0.0,72187,4.5,Entertainment,37,3,18
2279,736579117,Raildale - Railroad & Railway Building Game,16873472,2.99,61,4.0,Games,40,5,10
2280,736683061,A Dark Room,26759168,0.99,29540,4.5,Games,38,1,1
2281,736741821,Arise: Beat Procrastination & dominate todo lists!,7851008,2.99,52,4.0,Productivity,37,4,1
2282,737006024,LEGO® Marvel Super Heroes: Universe in Peril,1265238016,4.99,1784,4.0,Games,38,5,1
2283,737310995,美团外卖-甜点生鲜等零食配送，鲜花蛋糕准时必达,72879104,0.0,225,4.5,Food & Drink,37,0,4
2284,738201550,"FandangoNOW - Movies + TV - anytime, anywhere",109808640,0.0,787,2.0,Entertainment,37,5,1
2285,738717933,Farming Simulator 14,133218304,0.0,3615,4.0,Games,43,5,6
2286,738897668,VivaVideo - Best Video Editor & Photo Movie Maker,136221696,0.0,10618,4.5,Photo & Video,37,0,19
2287,739234325,Ski Safari: Adventure Time - Stunt Skiing Endless Runner with Finn and BMO,315658240,0.99,3699,4.5,Games,43,5,11
2288,739787904,美男美女診断,14309376,0.0,0,0.0,Entertainment,37,0,1
2289,739836039,Literacy Leveler,2455552,4.99,196,3.5,Education,37,5,1
2290,740602894,Detective Grimoire,168226816,1.99,439,4.5,Games,43,5,1
2291,741224931,Dr. Panda Bus Driver,173861888,2.99,536,4.5,Education,40,4,19
2292,741224942,Dr. Panda Home,312545280,2.99,691,4.5,Education,40,4,18
2293,741292507,Red－shop the world,64273408,0.0,768,4.5,Shopping,37,5,3
2294,741293420,PDF Pro 2 - The ultimate PDF app,36186112,4.99,149,4.0,Business,37,5,12
2295,741597322,我的密码-极简账号备忘录，安全记录管家,3905536,1.99,2,5.0,Productivity,37,3,2
2296,742625884,Blek,118883328,2.99,20144,4.5,Games,37,4,1
2297,743974925,"PDF Expert 6: Read, annotate & edit PDF documents",123600896,9.99,15248,4.5,Productivity,37,5,9
2298,744189889,bergfex/Ski PRO,33825792,2.99,9,4.0,Weather,37,0,18
2299,744769918,MONSTER HUNTER FREEDOM UNITE for iOS,1219313664,14.99,2170,4.5,Games,36,5,5
2300,744851208,Pocket Stables,189939712,4.99,160,4.5,Games,38,5,4
2301,744882019,GraphNCalc83,14244864,6.99,311,4.5,Education,40,5,1
2302,745729888,Team Umizoomi: Math Racer HD,389066752,4.99,169,3.5,Education,26,5,1
2303,746894884,Google Play Movies & TV,64877568,0.0,1195,3.0,Entertainment,37,5,39
2304,747779910,MixChannel,109877248,0.0,6,4.0,Photo & Video,37,0,29
2305,748048441,Alpha Omega,180259840,0.0,2892,4.5,Games,37,5,1
2306,748057890,Toca Lab: Elements,179275776,2.99,1689,4.0,Entertainment,37,5,18
2307,749046891,Wallpapers for Me - Themes & Background Images,80015360,0.0,16925,4.5,Entertainment,37,5,13
2308,749057895,Pimp Your Screen - Custom Themes & Wallpapers,81352704,1.99,6424,4.5,Lifestyle,37,5,13
2309,749078962,"Weather Live - Weather Forecast, Radar and Alerts",57539584,4.99,28497,4.5,Weather,38,5,20
2310,749083919,Weather Live Free - Weather Forecast & Alerts,101524480,0.0,35702,4.5,Weather,38,5,16
2311,749094885,Emoji Keyboard for Me - Free Emoji Keyboard Themes,152071168,0.0,4162,4.5,Utilities,38,5,12
2312,749094938,Emoji Keyboard for Me - Keyboard Themes & Emojis,147377152,2.99,2167,4.0,Utilities,38,5,12
2313,749109884,Pimp Your Sound,59085824,1.99,425,4.0,Music,38,5,12
2314,749113886,Calculator Pro for iPad - Scientific Calculator,68042752,2.99,6645,4.5,Utilities,24,5,14
2315,749118884,Calculator Pro for iPad Free - Smart Calculator,89096192,0.0,47803,4.5,Utilities,24,5,14
2316,749124884,Alarm Clock for Me - Best Wake Up Music & Clock,120000512,0.0,4959,4.0,Utilities,37,5,12
2317,749125114,Alarm Clock for Me - Sleep Timer & Event Countdown,74212352,3.99,1635,4.0,Utilities,37,5,12
2318,749132901,"Notepad+: Take Notes, Annotate and Write on PDF",63457280,14.99,6288,4.5,Productivity,24,5,12
2319,749133301,NOAA Radar Pro – Weather Alerts & Forecast,82765824,3.99,28032,4.5,Weather,37,5,12
2320,749133753,NOAA Weather Radar - Weather Forecast & HD Radar,108172288,0.0,45696,4.5,Weather,37,5,12
2321,749969909,Serato Remote Mini,4603904,4.99,50,3.0,Music,40,0,1
2322,753237901,スタバで呪文,43293696,0.0,0,0.0,Food & Drink,37,5,1
2323,754105884,NightCap Camera,6580224,1.99,128,4.0,Photo & Video,37,5,12
2324,755018884,新概念英语2015最新版-英美全四册,475598848,0.99,6,5.0,Education,38,5,1
2325,756869261,InstaVideo Pro - Add background music to videos,4246528,1.99,51,2.0,Utilities,38,4,1
2326,757228497,Skateboard Party 2,1294111744,1.99,187,4.5,Games,38,5,11
2327,757843896,Cursive Writing Wizard - Kids Learn to Write Letters & Words,52457472,4.99,121,5.0,Education,37,5,2
2328,758453889,AJ Jump: Animal Jam Kangaroos!,160192512,1.99,834,4.5,Games,40,5,1
2329,760018895,Calculator HD - the missing calculator on your iPad,3002368,1.99,42,4.5,Utilities,24,5,30
2330,760295036,Weaphones: Firearms Simulator Volume 2,35201024,2.99,481,4.5,Games,43,5,16
2331,760645916,Skyline Skaters,155365376,0.0,11785,4.5,Games,38,5,30
2332,761363261,Pakka Pets Village - Build a Cute Virtual Pet Town,205014016,0.0,11933,4.5,Games,37,5,1
2333,761980429,戦国乙女〜剣戟に舞う白き剣聖〜,1406185472,14.99,0,0.0,Games,43,0,2
2334,762124422,スナイパイ72,815697920,0.99,0,0.0,Games,43,5,1
2335,762630884,"Blokus™ – Attack, Block & Defend!",108665856,1.99,423,3.5,Games,37,5,31
2336,763225933,MetaMoJi Note Lite,106452992,0.0,93,4.0,Productivity,38,2,13
2337,763692274,Grand Theft Auto: San Andreas,2060416000,6.99,32533,4.0,Games,37,5,7
2338,764925064,Waterlogue,55678976,3.99,1827,4.5,Photo & Video,37,5,8
2339,765224318,7 Minute Workout Challenge HD for iPad,116260864,2.99,258,4.5,Health & Fitness,24,5,17
2340,765256153,Hard Time VIP (Prison Sim),47905792,4.99,276,4.0,Games,40,4,16
2341,766354752,AngerForce - Strikers,307089408,3.99,22,3.5,Games,40,5,4
2342,766396167,Power Ping Pong,742855680,4.99,69,3.5,Games,37,5,2
2343,766695512,懂球帝 - 足球迷必备神器,77705216,0.0,439,4.5,Sports,38,0,8
2344,766894692,Disney Movies Anywhere: Watch Your Disney Movies!,81021952,0.0,15900,3.5,Entertainment,37,5,1
2345,767268733,"FXNOW - Full Episodes, Movies, and Stream Live TV",71529472,0.0,9496,3.0,Entertainment,37,4,1
2346,767319014,Angry Birds Epic RPG,581533696,0.0,84680,4.5,Games,37,5,11
2347,767473889,Criminal Case,131917824,0.0,63291,4.5,Games,37,5,12
2348,767546279,Spider: Rite of the Shrouded Moon,908151808,4.99,155,4.5,Games,38,4,1
2349,768160271,航旅纵横PRO-官方航班动态、手机值机、机票,72461312,0.99,197,4.5,Travel,38,0,2
2350,768237041,TV App,962560,0.99,195,4.5,Lifestyle,43,2,1
2351,768469908,YouCam Perfect - Photo & Selfie Editor,131635200,0.0,4293,4.5,Photo & Video,37,5,16
2352,768591497,MiP App,96199680,0.0,4350,4.5,Entertainment,35,5,1
2353,768592885,宜搜小说-亿万网友共享高品质阅读离线追更,42125312,0.0,201,4.5,Book,38,0,2
2354,768592901,Hide N Seek : Mini Multiplayer Game,185019392,0.0,10358,4.0,Games,38,5,1
2355,768620766,合戦!!にんじゃ村,186089472,4.99,0,0.0,Games,38,5,1
2356,769175514,Stick & MojiMe New,64851968,0.99,10,1.5,Lifestyle,37,3,1
2357,769737983,Bowling King,174499840,0.0,60271,4.5,Games,38,4,1
2358,770177884,Microtrip,32567296,0.0,1551,4.5,Games,38,5,1
2359,770903376,Pointless Quiz,80462848,1.99,32,4.5,Games,38,5,1
2360,771269254,LEGO® Star Wars™:  Microfighters,248688640,0.99,139,3.5,Games,40,5,1
2361,771433054,Date & Time Photo Stamp,618496,0.99,21,2.5,Photo & Video,38,1,1
2362,771989093,LEGO® Friends,766447616,4.99,400,4.0,Games,38,5,1
2363,772561884,News Pro - Breitbart Edition,2683904,0.99,244,3.5,News,37,1,1
2364,773126820,Ducky Fuzz,61550592,0.99,1,5.0,Games,43,4,1
2365,774620933,FilmStory - For All Your Video Editing Needs,80793600,0.0,66,4.0,Photo & Video,37,2,5
2366,774875399,Kahuna,60870656,0.99,59,4.0,Games,40,5,3
2367,775201158,MiFlight™ – Airport security line wait times at checkpoints for domestic and international travelers,40896512,0.0,493,4.5,Travel,40,0,1
2368,775402833,WWE SuperCard,395563008,0.0,13842,4.5,Games,37,5,9
2369,775737172,iA Writer,28087296,3.99,541,4.0,Productivity,37,5,3
2370,775873865,Beast Poker,108818432,0.0,0,0.0,Games,40,0,28
2371,775888026,Shadowmatic,314895360,3.99,6136,4.5,Games,40,5,13
2372,776132132,Dungeon Boss,169657344,0.0,20980,4.5,Games,38,5,5
2373,776865453,Motorsport Manager,714420224,1.99,2394,4.5,Games,38,5,6
2374,777111034,ChineseSkill -Learn Mandarin Chinese Language Free,174596096,0.0,6077,5.0,Education,37,3,8
2375,777310222,"GoodReader - PDF Reader, Annotator and File Manager",64333824,4.99,4756,4.5,Productivity,40,5,1
2376,777512000,miCal - the missing calendar with reminders,32152576,1.99,245,4.0,Productivity,38,5,8
2377,777630969,FilmStory Pro - For All Your Video Editing Needs,80793600,3.99,0,0.0,Photo & Video,37,2,5
2378,778378115,Naughty Kitties,221608960,0.0,4162,4.5,Games,40,5,1
2379,778437357,FlixBus - bus travel in Europe,29140992,0.0,92,4.5,Travel,37,0,18
2380,778658393,GoodNotes 4 - Notes & PDF,195221504,7.99,7004,4.5,Productivity,37,5,11
2381,778679533,Isabelle Dance Studio,563912704,0.99,178,3.0,Games,40,4,1
2382,779157948,Threes!,93796352,2.99,18494,4.5,Games,40,5,1
2383,779561331,The Amazing Spider-Man 2,1452716032,6.99,8843,4.0,Games,38,5,16
2384,780214292,Santa was in my House! Catch Santa Camera,11927552,0.99,2,1.0,Games,43,2,1
2385,780458840,Fonta,22478848,0.99,217,4.0,Photo & Video,38,0,30
2386,780467456,Effects Studio,69170176,1.99,64,4.0,Photo & Video,37,5,11
2387,783214985,"Quick Fit - 7 Minute Workout, Abs, and Yoga",187962368,0.0,407,4.5,Health & Fitness,37,5,30
2388,783636913,First Strike 1.3,149073920,3.99,1016,4.0,Games,38,5,1
2389,783753727,R.B.I. Baseball 14,839073792,4.99,4459,3.0,Games,40,5,1
2390,783960953,Shadow Blade,606646272,1.99,503,4.5,Games,43,5,1
2391,784279176,Beautiful Japanese Handwriting,37053440,0.0,0,0.0,Education,24,5,1
2392,784797900,J&J Official 7 Minute Workout,242486272,0.0,4861,5.0,Health & Fitness,37,4,31
2393,785267899,赤ペン 提出カメラ,22713344,0.0,0,0.0,Education,36,5,1
2394,785537179,Heart of Vegas Slots – Casino Slot Machine Games,96088064,0.0,19355,4.5,Games,38,5,1
2395,785638228,Mixgram - Picture Collage Maker - Pic Photo Editor,90218496,0.0,54282,4.5,Photo & Video,37,5,16
2396,785725887,"Yoshirt - Design Your Own Custom Tshirt, Tote Bag, Socks and More",49271808,0.0,1849,4.0,Lifestyle,37,5,8
2397,785904635,Farming USA,92385280,1.99,987,4.5,Games,38,1,1
2398,787130974,咪咕视频-电视剧综艺直播,43587584,0.0,0,0.0,Lifestyle,38,0,3
2399,787141016,Patrick Kane's MVP Hockey,162003968,3.99,849,4.5,Games,38,5,1
2400,787786130,宜人贷借款,64179200,0.0,12,4.5,Finance,38,0,1
2401,789356890,AG Drive,541367296,3.99,1218,4.0,Games,37,5,1
2402,789605324,Beautiful Japanese Handwriting for iPhone,23057408,0.0,0,0.0,Education,37,0,1
2403,789870026,Jodel,56655872,0.0,1193,4.5,Social Networking,37,0,14
2404,790203750,Block Сity Wars: game and skin export to minecraft,793368576,0.0,13097,4.5,Games,38,5,1
2405,791077159,KORG Gadget,918957056,39.99,1297,4.5,Music,37,5,5
2406,791134629,"Warhammer 40,000: Deathwatch - Tyranid Invasion",1676402688,1.99,2917,4.5,Games,37,4,1
2407,791211390,Jurassic World™: The Game,482223104,0.0,149138,4.5,Games,37,5,10
2408,791341471,Card Wars - Adventure Time Card Game,1256266752,3.99,13245,3.5,Games,40,5,6
2409,791532221,开心消消乐®,136075264,0.0,40,4.0,Games,40,5,3
2410,792595594,"Logos Quiz -Guess the most famous brands, new fun!",72567808,0.0,58640,5.0,Games,38,2,1
2411,792694774,UK Snow Radar,23069696,1.99,0,0.0,Weather,37,5,1
2412,793096595,VPN SecureLine - privacy & security by Avast,79377408,0.0,1534,4.0,Utilities,37,4,26
2413,793157344,feather for Twitter,66388992,2.99,22,4.5,Social Networking,37,0,3
2414,793772904,Smart Channel -New Style of News Reader-,26721280,0.0,0,0.0,News,38,0,1
2415,794156760,ゆるドラシル -本格派神話RPG-,91238400,0.0,14,4.5,Games,37,5,1
2416,794278407,QRコードリーダー for iPhone - 無料で使えるQRコード読み取り用アプリ,909312,0.0,1,5.0,Productivity,38,0,2
2417,794507331,Crazy Taxi™ City Rush,237275136,0.0,22877,4.5,Games,38,5,8
2418,794524208,Disco Zoo,116933632,0.0,24999,4.5,Games,37,5,1
2419,794729836,Staccal 2 - Calendars and Reminder,52536320,0.99,14,3.5,Productivity,37,0,2
2420,794730213,Slice Fractions,209878016,3.99,834,4.5,Education,38,5,15
2421,794859457,Mimitos Virtual cat with minigames,59750400,0.0,8899,4.5,Games,38,5,3
2422,794884903,Jumpy Horse Show Jumping,1122046976,2.99,746,4.0,Games,37,2,1
2423,794960248,Tengami,259990528,3.99,703,4.0,Games,37,5,14
2424,795739546,Drillbook Next Reader,7758848,2.99,7,3.5,Music,37,0,1
2425,796149420,Carp Fishing Simulator,449393664,4.99,39,4.0,Games,37,4,1
2426,796333129,Dr. Panda's Restaurant 2,157179904,2.99,3821,4.5,Education,40,5,1
2427,796339836,"平安好车主-用车助手,安全管家",85696512,0.0,5,1.5,Lifestyle,38,0,2
2428,796851829,Let's do pretend Ice-cream shop! - Work Experience-Based Brain Training App,81796096,1.99,0,0.0,Education,40,5,2
2429,796870199,工银融e联,100601856,0.0,13,1.5,Finance,40,0,2
2430,796959534,Nintype,77518848,4.99,813,3.5,Productivity,37,1,1
2431,797157312,MarcoPolo Ocean,771670016,0.0,529,4.5,Education,38,5,8
2432,797339772,お弁当をつくろう！ママごっこ－お仕事体験知育アプリ,83139584,1.99,0,0.0,Education,40,5,2
2433,797511732,Caf - Mon Compte,2441216,0.0,0,0.0,Utilities,40,0,2
2434,797535508,"Got It - Homework Help Math, Chem, Physics Solver",32726016,0.0,4903,4.5,Education,37,5,1
2435,797639732,RollerCoaster Tycoon® 4 Mobile™,195613696,0.0,21407,3.5,Games,37,5,14
2436,797809194,TMNT: Brothers Unite,270014464,2.99,449,4.0,Games,40,5,1
2437,797818385,Repost It! for Instagram Pro - Video Photo Whiz,54003712,2.99,745,4.0,Social Networking,37,3,1
2438,799406905,Rookie Cam - Photo Editor & Filter Camera,110953472,0.0,33921,4.5,Photo & Video,37,5,18
2439,799471892,Out There: Ω Edition,164665344,3.99,1895,4.5,Games,40,5,7
2440,799631716,mySTATE - State College,7122944,0.99,26,4.5,Navigation,38,0,1
2441,802869990,宜搜小说-热门网络书籍看书追更必备神器,39294976,0.99,8,5.0,Book,38,0,2
2442,802889610,Tricks for iPhone (Pro),22793216,1.99,0,0.0,Utilities,37,5,2
2443,803346990,Athletics: Winter Sports (Full Version),147554304,0.99,142,4.0,Games,37,5,1
2444,803781859,作业帮-小初高学生拍照答疑学习辅导助手,134531072,0.0,101,4.5,Education,38,5,1
2445,804069802,Shin Megami Tensei (ENG),27975680,7.99,147,5.0,Games,43,0,1
2446,804177739,Adobe Photoshop Lightroom for iPad,146830336,0.0,2005,4.0,Photo & Video,24,5,12
2447,804379658,Words with Friends – Best Word Game,183009280,0.0,160668,4.5,Games,37,4,6
2448,804637783,Speak & Translate － Live Voice and Text Translator,60432384,19.99,4344,4.5,Reference,38,5,12
2449,804641004,Speak & Translate － Voice and Text Translator,78640128,0.0,12062,4.5,Productivity,38,5,12
2450,804888540,Photon X Private Browser and Flash Player for iPad,34798592,0.99,18,4.0,Productivity,24,3,10
2451,805532295,ALOE -ダイエット・ヨガ・エクササイズ…健康美を追求する女性の人気無料ニュースアプリ,32138240,0.0,0,0.0,Lifestyle,37,0,2
2452,805548819,MagicBars - HomeScreen Wallpaper With Creativity,5218304,1.99,84,3.0,Entertainment,38,0,1
2453,805839157,Lastronaut,25448448,0.0,1576,4.5,Games,38,0,1
2454,805845189,Crazy Kitchen,196248576,0.0,30704,5.0,Games,38,5,1
2455,805869467,Tynker - Learn to Code. Programming Made Easy.,168828928,0.0,771,4.5,Education,24,5,1
2456,806077016,War Robots,600535040,0.0,97122,4.5,Games,38,5,17
2457,806223188,Peak - Brain Training,254793728,0.0,20322,4.5,Education,37,5,14
2458,807411101,"Baby Food Fair - Make, Eat, Play - Have Fun!",83722240,0.0,520,3.5,Games,40,5,12
2459,807416704,X-Tactics,94363648,3.99,25,5.0,Games,38,5,6
2460,808108897,Toca Pet Doctor,330686464,2.99,365,4.0,Education,40,4,18
2461,808296431,Crashlands,117937152,4.99,1721,4.5,Games,37,5,1
2462,808794344,The Olympics - Official App for the Olympic Games,11540480,0.0,470,1.5,Sports,38,5,2
